position,coef,pathway,pval,padj,log2err,ES,NES,size,leadingEdge
lman,kl_mean_3,GO_ENHANCER_BINDING,5.2729462881458175e-5,0.01268040591642437,0.557332238758646,0.49054186314078474,1.962121607044539,65,
lman,kl_mean_3,GO_POSTSYNAPSE_ASSEMBLY,0.001026758196157166,0.07333062830937417,0.45505986738722953,0.6308625440022282,1.9418188108259418,21,
lman,kl_mean_3,GO_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR,3.8221612752339245e-4,0.04218938017139161,0.49849310876659025,0.5638937771546662,1.9187148373068168,32,
lman,kl_mean_3,GO_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,0.0012208679277774033,0.07648572585373029,0.45505986738722953,0.5945036732925604,1.9134935382568694,24,
lman,kl_mean_3,GO_TRANSCRIPTIONAL_REPRESSOR_COMPLEX,2.001407752651162e-4,0.02899539481653371,0.5188480777437918,0.5168419375669594,1.9127623034979158,46,
lman,kl_mean_3,GO_SOMITE_DEVELOPMENT,7.758410265070832e-4,0.066607388868274775,0.47727081536286214,0.5414468215360805,1.9016620094241596,35,
lman,kl_mean_3,GO_POSITIVE_REGULATION_OF_NEURON_DEATH,2.3511581599295023e-4,0.029231906916533434,0.5188480777437918,0.5137175683466564,1.9011994344030863,46,
lman,kl_mean_3,GO_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,2.3076913704182006e-4,0.029231906916533434,0.5188480777437918,0.5032021445243094,1.9007682348357815,48,
lman,kl_mean_3,GO_DNA_BINDING_TRANSCRIPTION_ACTIVATOR_ACTIVITY,3.180933796409186e-6,0.0018433511350191233,0.6272567397185284,0.4056771492430443,1.8801877772511593,169,
lman,kl_mean_3,GO_14_3_3_PROTEIN_BINDING,0.0028761058933087502,0.10752924936596264,0.4317076958033464,0.598689016086631,1.842787472999489,21,
lman,kl_mean_3,GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,9.019640806244199e-5,0.015555682177285174,0.5384340963099162,0.4209606853512735,1.8089931545047384,100,
lman,kl_mean_3,GO_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION,0.0026670066668588992,0.10749863312541347,0.4317076958033464,0.5904995139625593,1.8037798044250912,20,
lman,kl_mean_3,GO_PROTEIN_SERINE_THREONINE_TYROSINE_KINASE_ACTIVITY,0.0027173587038174757,0.10749863312541347,0.4317076958033464,0.5632481988516781,1.8037685156370709,25,
lman,kl_mean_3,GO_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT,0.001295140202211759,0.07761759313309102,0.45505986738722953,0.47923398324837957,1.7735803368198892,46,
lman,kl_mean_3,GO_NEURON_PROJECTION_REGENERATION,0.002932228162139425,0.10788737904506646,0.4317076958033464,0.49803475805684694,1.7595922074002164,36,
lman,kl_mean_3,GO_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY_RNA_POLYMERASE_II_SPECIFIC,3.2754303664035976e-4,0.0379622379466177,0.49849310876659025,0.40371778840644645,1.7335255370753515,97,
lman,kl_mean_3,GO_EMBRYONIC_ORGAN_DEVELOPMENT,7.408160947763836e-5,0.014310097564097143,0.5384340963099162,0.366081017143509,1.7114728914836204,175,
lman,kl_mean_3,GO_GDP_BINDING,0.002445311655643579,0.10496726699595954,0.4317076958033464,0.4604175376683576,1.7039432095373859,46,
lman,kl_mean_3,GO_NEUROMUSCULAR_JUNCTION_DEVELOPMENT,0.009304530338524523,0.1753487912577223,0.3807304007227924,0.5006884922115058,1.7006556974032192,31,
lman,kl_mean_3,GO_RUFFLE_ASSEMBLY,0.01228131201765383,0.19235190038460526,0.3807304007227924,0.5275789472428895,1.6980869115216346,24,
lman,kl_mean_3,GO_CALMODULIN_BINDING,7.450859511258944e-4,0.06642727825807013,0.47727081536286214,0.38266747797503176,1.6865526837356464,116,
lman,kl_mean_3,GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,9.955924652819336e-4,0.07333062830937417,0.45505986738722953,0.3880612627479248,1.6782774198608061,104,
lman,kl_mean_3,GO_PROTEIN_DEACETYLASE_ACTIVITY,0.009076004359208027,0.17463191870916064,0.3807304007227924,0.5468505880724479,1.6704468394627823,20,
lman,kl_mean_3,GO_MAINTENANCE_OF_CELL_NUMBER,0.0020979362513795074,0.0992452291979122,0.4317076958033464,0.3927509324898888,1.6671222043805198,89,
lman,kl_mean_3,GO_NEGATIVE_REGULATION_OF_BINDING,0.0017330580844542823,0.08733105738619623,0.45505986738722953,0.39547481696098086,1.6622870131345955,87,
lman,kl_mean_3,GO_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,0.008220370060684344,0.1735153693282172,0.3807304007227924,0.4692253214981973,1.657806419866077,36,
lman,kl_mean_3,GO_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS,0.011236858307917272,0.18576006141170398,0.3807304007227924,0.5166519027967267,1.6545466771286124,25,
lman,kl_mean_3,GO_HISTONE_METHYLATION,0.002440511813930116,0.10496726699595954,0.4317076958033464,0.3954869114194562,1.6491002446308203,79,
lman,kl_mean_3,GO_COLLAGEN_BINDING,0.008629349732795163,0.1739425331751984,0.3807304007227924,0.497053150566347,1.641819567589457,29,
lman,kl_mean_3,GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING,0.0028289113980371964,0.10749863312541347,0.4317076958033464,0.41257651429397874,1.6379904891476753,64,
lman,kl_mean_3,GO_POSITIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION,0.012925617121761202,0.19842106283604283,0.3807304007227924,0.5114075482506444,1.6377519467870914,25,
lman,kl_mean_3,GO_NUCLEUS_ORGANIZATION,0.00304759228050307,0.11037998290947057,0.4317076958033464,0.3911950936819262,1.6312042347338833,79,
lman,kl_mean_3,GO_MUSCLE_CELL_PROLIFERATION,0.0016369648358660852,0.08432187754527969,0.45505986738722953,0.38014985698474624,1.630808909987948,96,
lman,kl_mean_3,GO_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION,0.0048293399454711755,0.138746838655935,0.40701791892395395,0.4068749548849473,1.6274617934410736,65,
lman,kl_mean_3,GO_INOSITOL_LIPID_MEDIATED_SIGNALING,0.0024350431371563705,0.10496726699595954,0.4317076958033464,0.376921255470731,1.615379312909274,92,
lman,kl_mean_3,GO_CELL_FATE_COMMITMENT,0.0031203122333881865,0.1112751347229818,0.4317076958033464,0.37283871071691005,1.6094857643328089,103,
lman,kl_mean_3,GO_CELL_CELL_CONTACT_ZONE,0.006726214866993491,0.1676490974375367,0.40701791892395395,0.4379709808389136,1.6040934733352568,44,
lman,kl_mean_3,GO_SYNAPTIC_VESICLE_CYCLE,0.00117447496598085,0.07648572585373029,0.45505986738722953,0.35139828210732615,1.5844414813094818,140,
lman,kl_mean_3,GO_RESPONSE_TO_TEMPERATURE_STIMULUS,8.687768251905035e-4,0.07019057270048071,0.47727081536286214,0.35320435987058185,1.5823222466940783,134,
lman,kl_mean_3,GO_NEURAL_PRECURSOR_CELL_PROLIFERATION,0.004184271373798269,0.13250389212999367,0.40701791892395395,0.3795798238244398,1.5810639645050484,82,
lman,kl_mean_3,GO_CARDIAC_CONDUCTION,0.007800932158446827,0.1735153693282172,0.40701791892395395,0.3803216465209928,1.573349297500265,74,
lman,kl_mean_3,GO_GABA_ERGIC_SYNAPSE,0.00840014412435986,0.1739425331751984,0.3807304007227924,0.3978684015778666,1.5625289875529444,58,
lman,kl_mean_3,GO_LIPASE_ACTIVITY,0.011020566926151106,0.18511358068708889,0.3807304007227924,0.40993486614763486,1.5577564498524945,50,
lman,kl_mean_3,GO_HEAT_SHOCK_PROTEIN_BINDING,0.010301951696698557,0.18228949643471187,0.3807304007227924,0.37651976437057805,1.5568634850359278,73,
lman,kl_mean_3,GO_NEGATIVE_REGULATION_OF_CELL_MOTILITY,0.0014351782685009563,0.07895566292760675,0.45505986738722953,0.3442142714313461,1.5564009111046966,144,
lman,kl_mean_3,GO_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,0.0013393890100619676,0.07761759313309102,0.45505986738722953,0.34147478619692484,1.5496544503028558,150,
lman,kl_mean_3,GO_REGULATION_OF_INFLAMMATORY_RESPONSE,0.00703011659893857,0.16859995236541042,0.40701791892395395,0.35623799750045015,1.5294083871490707,98,
lman,kl_mean_3,GO_NUCLEAR_CHROMATIN,0.004010730164746728,0.1309418665053932,0.40701791892395395,0.32165698074394167,1.50597553494962,180,
lman,kl_mean_3,GO_PROTEIN_ACETYLATION,0.0058280029017327125,0.15190855173018503,0.40701791892395395,0.33706438648861514,1.499097631367102,123,
lman,kl_mean_3,GO_REGULATION_OF_CHROMOSOME_ORGANIZATION,0.001424087246333252,0.07895566292760675,0.45505986738722953,0.3160571106112551,1.490725016029041,194,
lman,kl_mean_3,GO_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY,0.006395100004557522,0.16289936055565202,0.40701791892395395,0.32939844214491004,1.477451985647701,135,
lman,kl_mean_3,GO_RESPONSE_TO_STEROID_HORMONE,0.00368638536708249,0.12566237177790018,0.4317076958033464,0.31231098641406735,1.4664700765054919,190,
lman,kl_mean_3,GO_TELENCEPHALON_DEVELOPMENT,0.008597670935422744,0.1739425331751984,0.3807304007227924,0.3111035810770815,1.432060228156262,162,
lman,kl_mean_3,GO_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,0.005376993217349775,0.14837940806924738,0.40701791892395395,0.302939344362979,1.430386536383102,196,
lman,kl_mean_3,GO_RESPONSE_TO_BACTERIUM,0.008199621100763426,0.1735153693282172,0.3807304007227924,0.3113992837607449,1.4131681324859875,150,
lman,kl_mean_3,GO_ISOMERASE_ACTIVITY,0.0026708967467513967,0.10749863312541347,0.4317076958033464,-0.3686741228522673,-1.6049392420730553,84,
lman,kl_mean_3,GO_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,0.008904371005592602,0.1739425331751984,0.3807304007227924,-0.4197360614982411,-1.6352559551330097,46,
lman,kl_mean_3,GO_THIOLESTER_HYDROLASE_ACTIVITY,0.008018371654046536,0.1735153693282172,0.3807304007227924,-0.5309758239864893,-1.7191081839688875,23,
lman,kl_mean_3,GO_CYTOSOLIC_PART,9.847527128133653e-8,1.9201109270256716e-4,0.7049757151672383,-0.43967589490553566,-2.088774791605216,140,
lman,kl_mean_3,GO_PROTEIN_TARGETING_TO_MEMBRANE,1.656696226941908e-7,1.9201109270256716e-4,0.6901324587967956,-0.459182303082523,-2.1370864423722673,114,
lman,num_songs_euth_date,GO_IONOTROPIC_GLUTAMATE_RECEPTOR_BINDING,8.843495934773426e-5,0.045240597600230005,0.5384340963099162,0.6515499814940005,2.1040845395404033,24,
lman,num_songs_euth_date,GO_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION,6.401273259159297e-4,0.05948981091346149,0.47727081536286214,0.5988081635793301,1.9532557932919747,25,
lman,num_songs_euth_date,GO_NEUROMUSCULAR_JUNCTION,3.3375586285166954e-4,0.05948981091346149,0.49849310876659025,0.4964560178811731,1.914281590146953,51,
lman,num_songs_euth_date,GO_TAU_PROTEIN_BINDING,0.0014490221727298407,0.09878921754081678,0.45505986738722953,0.5368807691454868,1.8940176092975272,34,
lman,num_songs_euth_date,GO_MAIN_AXON,4.765086963803486e-4,0.05948981091346149,0.49849310876659025,0.48320750350211716,1.8738509666695606,52,
lman,num_songs_euth_date,GO_PROTEIN_LOCALIZATION_TO_LYSOSOME,0.0017178161530863913,0.10209994468857064,0.45505986738722953,0.5578594980692233,1.850823808584428,27,
lman,num_songs_euth_date,GO_HEART_TRABECULA_MORPHOGENESIS,0.0027234332063933533,0.12562612281732785,0.4317076958033464,0.5941234300540786,1.8389056085299476,21,
lman,num_songs_euth_date,GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING,6.416071064868582e-4,0.05948981091346149,0.47727081536286214,0.44715276857047265,1.807887609914457,64,
lman,num_songs_euth_date,GO_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE,5.219796508776077e-5,0.045240597600230005,0.557332238758646,0.39044647960225476,1.7998444109060763,153,
lman,num_songs_euth_date,GO_CHAPERONE_MEDIATED_PROTEIN_FOLDING,0.0016726647809941451,0.10209994468857064,0.45505986738722953,0.4954326806996377,1.7928869798064637,38,
lman,num_songs_euth_date,GO_DENDRITE_DEVELOPMENT,4.5538274105849906e-5,0.045240597600230005,0.557332238758646,0.3808177174336092,1.784659429843714,167,
lman,num_songs_euth_date,GO_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,0.006402559384878749,0.19963502430721877,0.40701791892395395,0.5247445391918388,1.7409575169416671,27,
lman,num_songs_euth_date,GO_PLASMA_MEMBRANE_ORGANIZATION,0.0022652652617752623,0.11772034319035216,0.4317076958033464,0.44740743744720196,1.7322973615672712,54,
lman,num_songs_euth_date,GO_HEAT_SHOCK_PROTEIN_BINDING,0.002012539432421894,0.11107300962747502,0.4317076958033464,0.41821072845538065,1.724884878835778,73,
lman,num_songs_euth_date,GO_EXOCYTIC_PROCESS,0.002587174378616586,0.1223891879516989,0.4317076958033464,0.43094620189600336,1.6972495209593594,57,
lman,num_songs_euth_date,GO_PRESYNAPTIC_MEMBRANE,2.9378483522675e-4,0.05948981091346149,0.49849310876659025,0.3808996682916276,1.6859639648386282,116,
lman,num_songs_euth_date,GO_REGULATION_OF_SYNAPTIC_PLASTICITY,5.826079210512211e-4,0.05948981091346149,0.47727081536286214,0.3746462081958747,1.6803593717265193,125,
lman,num_songs_euth_date,GO_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE,6.049140349028726e-4,0.05948981091346149,0.47727081536286214,0.37698211145760885,1.6746711281983473,117,
lman,num_songs_euth_date,GO_CALMODULIN_BINDING,4.148849722037564e-4,0.05948981091346149,0.49849310876659025,0.3755885296156434,1.6624554423446827,116,
lman,num_songs_euth_date,GO_MOTOR_ACTIVITY,0.005296275764437219,0.19742923412801724,0.40701791892395395,0.4374294363991812,1.6607170785516416,48,
lman,num_songs_euth_date,GO_AXO_DENDRITIC_TRANSPORT,0.006122447771355347,0.19963502430721877,0.40701791892395395,0.4202851364049631,1.629841638263876,52,
lman,num_songs_euth_date,GO_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,0.005156333518628918,0.19742923412801724,0.40701791892395395,0.40021939274391016,1.620487733670254,63,
lman,num_songs_euth_date,GO_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY,4.52514014106491e-4,0.05948981091346149,0.49849310876659025,0.35086940047115567,1.6142681939223718,151,
lman,num_songs_euth_date,GO_NEURON_PROJECTION_GUIDANCE,5.401792573858654e-4,0.05948981091346149,0.47727081536286214,0.3442447649062288,1.6112619730815632,165,
lman,num_songs_euth_date,GO_SYNAPTIC_VESICLE_MEMBRANE,0.0064393120856727415,0.19963502430721877,0.40701791892395395,0.3836372029555057,1.6059945374984776,77,
lman,num_songs_euth_date,GO_CARDIAC_CHAMBER_DEVELOPMENT,0.004848954952660594,0.19379099276322856,0.40701791892395395,0.3740688162801948,1.5889846036981545,85,
lman,num_songs_euth_date,GO_HISTONE_METHYLATION,0.005393116036042929,0.19742923412801724,0.40701791892395395,0.3718562569113815,1.5563864757999506,79,
lman,num_songs_euth_date,GO_HINDBRAIN_DEVELOPMENT,0.003630031895917554,0.16181565259109404,0.4317076958033464,0.3599238909187398,1.5516427185144506,98,
lman,num_songs_euth_date,GO_EXTRINSIC_COMPONENT_OF_MEMBRANE,0.0021075093838275917,0.11360945934214785,0.4317076958033464,0.326518524847767,1.5282930525819451,165,
lman,num_songs_euth_date,GO_LOCALIZATION_WITHIN_MEMBRANE,0.004337140595110086,0.18279076180845782,0.40701791892395395,0.3552941241349192,1.5230145191043505,96,
lman,num_songs_euth_date,GO_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.00636655227567855,0.19963502430721877,0.40701791892395395,0.3357223499340868,1.5105786442186846,127,
lman,num_songs_euth_date,GO_GTPASE_REGULATOR_ACTIVITY,0.004015430532734976,0.17236607360888287,0.40701791892395395,0.30681232163593697,1.4534518268702594,180,
lman,num_songs_euth_date,GO_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,0.006631534457142298,0.19963502430721877,0.40701791892395395,-0.32214862981460407,-1.4538258293275776,138,
lman,num_songs_euth_date,GO_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0.005485335849579828,0.19742923412801724,0.40701791892395395,-0.34647332642574713,-1.5059968733487734,112,
lman,num_songs_euth_date,GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY,7.782412840929821e-4,0.06681345542694565,0.47727081536286214,-0.4388218797376855,-1.74657937250336,68,
lman,num_songs_euth_date,delayed.PRGs,2.88650731310166e-4,0.05948981091346149,0.49849310876659025,-0.45786784644625295,-1.8144529120310844,64,
lman,num_songs_euth_date,GO_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.001875451701836835,0.10868242612144459,0.45505986738722953,-0.5578710756971286,-1.8217521903442857,28,
lman,num_songs_euth_date,GO_RETINA_HOMEOSTASIS,0.0016790249803293835,0.10209994468857064,0.45505986738722953,-0.5877747922580918,-1.850619258783066,24,
lman,num_songs_euth_date,GO_ANTIOXIDANT_ACTIVITY,3.812283428036386e-4,0.05948981091346149,0.49849310876659025,-0.5714425200898565,-1.9314627828989455,32,
lman,num_songs_pre,GO_PRESYNAPSE_ORGANIZATION,5.7075879054533854e-5,0.01792892632360094,0.557332238758646,0.6057798704205557,2.02279787606861,34,
lman,num_songs_pre,GO_MULTI_ORGANISM_BEHAVIOR,8.193225136571579e-5,0.01792892632360094,0.5384340963099162,0.5762087362293686,1.9915719513454166,38,
lman,num_songs_pre,GO_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,3.940733262803561e-4,0.043498189062755495,0.49849310876659025,0.6197583859027862,1.9339512717114562,25,
lman,num_songs_pre,GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN,2.076286100091894e-5,0.01792892632360094,0.5756102610711286,0.47026147959732045,1.9246359308937113,94,
lman,num_songs_pre,GO_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION,6.69033245831311e-5,0.01792892632360094,0.5384340963099162,0.4382084258990948,1.859678747082654,111,
lman,num_songs_pre,GO_NON_CANONICAL_WNT_SIGNALING_PATHWAY,3.40203890459877e-5,0.01792892632360094,0.557332238758646,0.44788017215160025,1.854866190545775,100,
lman,num_songs_pre,GO_NEURON_FATE_COMMITMENT,0.0013085126032992378,0.07723779159754349,0.45505986738722953,0.6007892141490156,1.8426531673449875,23,
lman,num_songs_pre,GO_ENDOPEPTIDASE_COMPLEX,4.7094089104172075e-4,0.045485041059779525,0.49849310876659025,0.5049194080518942,1.8387423831684435,50,
lman,num_songs_pre,GO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE,2.915853878298969e-4,0.03975852523468829,0.49849310876659025,0.4667802949420836,1.8183392082812624,71,
lman,num_songs_pre,GO_RESPONSE_TO_ANESTHETIC,5.750104680024144e-4,0.04994160552346076,0.47727081536286214,0.5131146405314382,1.8129807256018842,44,
lman,num_songs_pre,GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA,6.069099820063888e-4,0.04994160552346076,0.47727081536286214,0.49498081323976884,1.811475293177981,51,
lman,num_songs_pre,GO_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY,0.003191100442601003,0.11557766915545507,0.4317076958033464,0.5638768365866074,1.8005857819924822,27,
lman,num_songs_pre,GO_NEUROMUSCULAR_PROCESS,6.248086972305272e-4,0.04994160552346076,0.47727081536286214,0.4765789267429258,1.7914538811514622,57,
lman,num_songs_pre,GO_RESPONSE_TO_CATECHOLAMINE,0.005568942345531709,0.15010242275514535,0.40701791892395395,0.5756266512368319,1.7824016597435397,24,
lman,num_songs_pre,GO_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS,5.836576143075871e-5,0.01792892632360094,0.557332238758646,0.40403971333258254,1.7728471260081031,143,
lman,num_songs_pre,GO_MULTIVESICULAR_BODY,0.004126407972864262,0.13083191872772246,0.40701791892395395,0.5734625625651335,1.7588408419767694,23,
lman,num_songs_pre,GO_STEM_CELL_DIFFERENTIATION,8.079834384876474e-5,0.01792892632360094,0.5384340963099162,0.39908502802209855,1.7505980375381818,142,
lman,num_songs_pre,GO_DNA_METHYLATION,0.0019766217236839604,0.09260466723682924,0.4317076958033464,0.5400961645139801,1.7411544152017935,29,
lman,num_songs_pre,GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING,4.705171863670678e-4,0.045485041059779525,0.49849310876659025,0.42456928699053237,1.7385174376829489,93,
lman,num_songs_pre,GO_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION,0.0015228475417683248,0.08022637731406765,0.45505986738722953,0.4673776205970863,1.738416937798618,55,
lman,num_songs_pre,GO_SITE_OF_DNA_DAMAGE,0.002195839943110551,0.09603692430434448,0.4317076958033464,0.5019704793512185,1.7349794687620816,38,
lman,num_songs_pre,GO_ENDOPEPTIDASE_REGULATOR_ACTIVITY,0.002322813823427502,0.09970893412416573,0.4317076958033464,0.48560868078228425,1.7335041295021736,46,
lman,num_songs_pre,GO_FC_RECEPTOR_SIGNALING_PATHWAY,5.971763280660351e-4,0.04994160552346076,0.47727081536286214,0.40703897522736804,1.7274011331743377,111,
lman,num_songs_pre,GO_LUNG_ALVEOLUS_DEVELOPMENT,0.0063222278126860345,0.1559034475511301,0.40701791892395395,0.5790471407847514,1.7218237659048594,21,
lman,num_songs_pre,GO_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,0.0017645926027302207,0.08892012289410112,0.45505986738722953,0.4694523066170157,1.7180489263736438,51,
lman,num_songs_pre,GO_NUCLEOBASE_CONTAINING_COMPOUND_KINASE_ACTIVITY,0.004162377260248475,0.13083191872772246,0.40701791892395395,0.5324128813497138,1.714579210301729,28,
lman,num_songs_pre,GO_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY,0.002819450155903293,0.10892475768973056,0.4317076958033464,0.45246465673528324,1.709992206333903,58,
lman,num_songs_pre,GO_REGULATION_OF_PH,0.0038539324147732474,0.1294079190894304,0.4317076958033464,0.4740231309948737,1.69214655251925,46,
lman,num_songs_pre,GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL,0.001419035355211637,0.07831723698525177,0.45505986738722953,0.4215107975668766,1.6840904227785924,82,
lman,num_songs_pre,GO_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.009864205835504875,0.1937731281923754,0.3807304007227924,0.5757354623699628,1.6826161074839041,20,
lman,num_songs_pre,GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY,5.247429117106562e-4,0.04865416277381204,0.47727081536286214,0.3907851444345351,1.6759096081963265,125,
lman,num_songs_pre,GO_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY,3.7684935552979496e-4,0.043498189062755495,0.49849310876659025,0.3633798732648279,1.645267155837792,181,
lman,num_songs_pre,GO_REGULATION_OF_PEPTIDE_HORMONE_SECRETION,0.0011616537014934728,0.07700164980552612,0.45505986738722953,0.389616423914369,1.6375160562407935,108,
lman,num_songs_pre,GO_NIK_NF_KAPPAB_SIGNALING,0.002617240204679335,0.10696233320047946,0.4317076958033464,0.4140084322427809,1.6347615090803502,78,
lman,num_songs_pre,ARGs,0.001416609612363467,0.07831723698525177,0.45505986738722953,0.3980529167113091,1.6322975549881853,95,
lman,num_songs_pre,GO_NEURAL_NUCLEUS_DEVELOPMENT,0.005567573673407727,0.15010242275514535,0.40701791892395395,0.4675408723740627,1.6296062343499231,40,
lman,num_songs_pre,GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY,0.003015530178190732,0.11459014677124782,0.4317076958033464,0.4187499108383781,1.6218075881731933,68,
lman,num_songs_pre,GO_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH,0.010819194440789541,0.19646311813034503,0.3807304007227924,0.4611321642668236,1.6156226766882285,41,
lman,num_songs_pre,GO_ENZYME_INHIBITOR_ACTIVITY,9.661391128045675e-4,0.07224227301551574,0.47727081536286214,0.36566456470251396,1.6127187653163035,149,
lman,num_songs_pre,GO_POTASSIUM_CHANNEL_COMPLEX,0.00784532531806123,0.17335240923704853,0.3807304007227924,0.43246017216462895,1.6085410492138232,55,
lman,num_songs_pre,GO_POSTSYNAPSE_ORGANIZATION,0.003870602570843615,0.1294079190894304,0.4317076958033464,0.3716608795119874,1.5830547243637654,117,
lman,num_songs_pre,GO_TISSUE_HOMEOSTASIS,0.005411925541606216,0.14984101104217942,0.40701791892395395,0.3863931070213929,1.5813884179070434,94,
lman,num_songs_pre,GO_DISTAL_AXON,0.001209039444907841,0.07700164980552612,0.45505986738722953,0.33819720257324026,1.5544768167985306,196,
lman,num_songs_pre,GO_CEREBRAL_CORTEX_DEVELOPMENT,0.007504660766778649,0.1722356797761674,0.40701791892395395,0.3877605214310871,1.5283414996952023,76,
lman,num_songs_pre,GO_CELLULAR_PROTEIN_COMPLEX_DISASSEMBLY,0.004772570115346659,0.1423760896817446,0.40701791892395395,0.345329591477199,1.5277224075196603,153,
lman,num_songs_pre,GO_PRESYNAPTIC_MEMBRANE,0.006772130668702293,0.1613293317340037,0.40701791892395395,0.3526531383233624,1.496398509220453,116,
lman,num_songs_pre,GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL,0.0076578309955845835,0.17335240923704853,0.40701791892395395,0.317417471704181,1.4457058510831051,188,
lman,num_songs_pre,GO_GTPASE_ACTIVITY,0.006820653369254687,0.1613293317340037,0.40701791892395395,0.3194512074890658,1.4446559301838655,179,
lman,num_songs_pre,GO_AGING,0.010317325552409022,0.19602918549577142,0.3807304007227924,0.3210169214630331,1.436551975523215,167,
lman,num_songs_pre,GO_MYELOID_CELL_DIFFERENTIATION,0.008383412113174055,0.17506981331835547,0.3807304007227924,0.315593105657624,1.4271917900482143,178,
lman,num_songs_pre,GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING,0.008048617929387039,0.17335240923704853,0.3807304007227924,0.31344896336426586,1.4251040866776543,189,
lman,num_songs_pre,GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,0.010222118992644053,0.19582538698304888,0.3807304007227924,-0.318709424299301,-1.4467640735896725,103,
lman,num_songs_pre,GO_CYTOSOLIC_PART,0.004790912422422812,0.1423760896817446,0.40701791892395395,-0.3095392146246323,-1.467703993353562,140,
lman,num_songs_pre,GO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,0.002806820061339464,0.10892475768973056,0.4317076958033464,-0.3247759096729946,-1.525862697103253,136,
lman,num_songs_pre,GO_SEQUESTERING_OF_CALCIUM_ION,0.008820082721832524,0.18254421204649815,0.3807304007227924,-0.38347064659904406,-1.6013635247006348,61,
lman,num_songs_pre,GO_SPECIFICATION_OF_SYMMETRY,0.010751947396502622,0.19646311813034503,0.3807304007227924,-0.3927164565537139,-1.6057591477615296,56,
lman,num_songs_pre,GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,0.008056921517767912,0.17335240923704853,0.3807304007227924,-0.40937522771538576,-1.6232689813448864,50,
lman,num_songs_pre,GO_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,0.009766512063697776,0.19349380310813202,0.3807304007227924,-0.4689046000481275,-1.6452309533803116,33,
