id,nCount_RNA,nFeature_RNA,date_prepared,collection.time,minutes_until_frozen,date.of.surgery,tags,dob,nest,sex,bird.age,reference,um_from_reference,position,songsystem,section_area,lib_plate,lib_row,lib_column,barcode,pool,index1,index2,procedure2,duration.of.experiment,last_song_datetime,minutes_from_last_song,num_songs_on_euth_date,first_song_datetime,nsongs_per_day_pre,frac_mito,cdr,kl_mean,kl_mean_log_scale_cut2_proc2
3130,306248.6782148,10150,2015-11-06,09:04:00,2,2015-11-02,pk90gr56,2015-07-22,N36,male,107,anterior,-1,stri,0,243,3,F,3,15,11,714,53,deaf,4,2015-11-05 16:41:31,120,10,2015-11-05 11:38:05,456.333333333333,0.153810806893644,0.598479168897933,0.19187902611558,deaf-2
3165,119666.07757,8788,2015-11-06,09:07:00,3,2015-11-02,pk87gr53,2015-07-22,N36,male,107,posterior,1220,ra,1,141,3,E,8,8,11,714,53,intact,4,2015-11-06 07:40:54,86.1,7,2015-11-06 07:36:41,335.484733893557,0.168798726625874,0.497483131626861,0.375635558383571,intact-2
3194,55982.708434,7350,2015-11-06,09:07:00,3,2015-11-02,pk87gr53,2015-07-22,N36,male,107,posterior,2140,ncl,0,103,3,F,12,24,11,714,53,intact,4,2015-11-06 07:40:54,86.1,7,2015-11-06 07:36:41,335.484733893557,0.161800180395612,0.409232087394238,0.375635558383571,intact-2
3149,432705.871204631,10518,2015-11-06,09:07:00,3,2015-11-02,pk87gr53,2015-07-22,N36,male,107,anterior,3240,x,1,197,3,E,6,6,11,714,53,intact,4,2015-11-06 07:40:54,86.1,7,2015-11-06 07:36:41,335.484733893557,0.170187437108795,0.637624504658884,0.375635558383571,intact-2
3129,183832.6276776,9609,2015-11-06,09:04:00,2,2015-11-02,pk90gr56,2015-07-22,N36,male,107,anterior,-1,x,1,243,3,E,3,3,11,714,53,deaf,4,2015-11-05 16:41:31,120,10,2015-11-05 11:38:05,456.333333333333,0.196696243691997,0.55065866980829,0.19187902611558,deaf-2
3157,133454.557205,9341,2015-11-06,09:04:00,2,2015-11-02,pk90gr56,2015-07-22,N36,male,107,posterior,1400,ra,1,141,3,E,7,7,11,714,53,deaf,4,2015-11-05 16:41:31,120,10,2015-11-05 11:38:05,456.333333333333,0.137095949437858,0.536307165042305,0.19187902611558,deaf-2
3193,86421.080812,8318,2015-11-06,09:07:00,3,2015-11-02,pk87gr53,2015-07-22,N36,male,107,posterior,2140,hvc,1,103,3,E,12,12,11,714,53,intact,4,2015-11-06 07:40:54,86.1,7,2015-11-06 07:36:41,335.484733893557,0.150793944006443,0.466531005676341,0.375635558383571,intact-2
3122,269661.261155529,10148,2015-11-06,09:07:00,3,2015-11-02,pk87gr53,2015-07-22,N36,male,107,anterior,3020,nido,0,164,3,F,2,14,11,714,53,intact,4,2015-11-06 07:40:54,86.1,7,2015-11-06 07:36:41,335.484733893557,0.176679847898848,0.598746920852522,0.375635558383571,intact-2
3166,101073.18117353,8727,2015-11-06,09:07:00,3,2015-11-02,pk87gr53,2015-07-22,N36,male,107,posterior,1220,arco,0,141,3,F,8,20,11,714,53,intact,4,2015-11-06 07:40:54,86.1,7,2015-11-06 07:36:41,335.484733893557,0.129651091862877,0.491110635107636,0.375635558383571,intact-2
3150,68687.64655652,7511,2015-11-06,09:07:00,3,2015-11-02,pk87gr53,2015-07-22,N36,male,107,anterior,3240,stri,0,197,3,F,6,18,11,714,53,intact,4,2015-11-06 07:40:54,86.1,7,2015-11-06 07:36:41,335.484733893557,0.145135124118534,0.420102816750562,0.375635558383571,intact-2
3183,95253.9872524001,8153,2015-11-06,09:07:00,3,2015-11-02,pk87gr53,2015-07-22,N36,male,107,posterior,1840,ncl,1,123,3,G,10,10,12,715,53,intact,4,2015-11-06 07:40:54,86.1,7,2015-11-06 07:36:41,335.484733893557,0.194451152895176,0.462943129484845,0.375635558383571,intact-2
3176,39246.7446538,5976,2015-11-06,09:04:00,2,2015-11-02,pk90gr56,2015-07-22,N36,male,107,posterior,2720,ncl,0,89,3,H,9,21,12,715,53,deaf,4,2015-11-05 16:41:31,120,10,2015-11-05 11:38:05,456.333333333333,0.178877870495304,0.332869229945379,0.19187902611558,deaf-2
3140,110817.2813365,8667,2015-11-06,09:07:00,3,2015-11-02,pk87gr53,2015-07-22,N36,male,107,anterior,3760,stri,0,199,3,H,4,16,12,715,53,intact,4,2015-11-06 07:40:54,86.1,7,2015-11-06 07:36:41,335.484733893557,0.155678878145839,0.496305023026668,0.375635558383571,intact-2
3123,277347.068888538,9997,2015-11-06,09:07:00,3,2015-11-02,pk87gr53,2015-07-22,N36,male,107,anterior,3020,stri,0,195,3,G,2,2,12,715,53,intact,4,2015-11-06 07:40:54,86.1,7,2015-11-06 07:36:41,335.484733893557,0.182627572261211,0.593231230587983,0.375635558383571,intact-2
3132,96783.6139712,8426,2015-11-06,09:04:00,2,2015-11-02,pk90gr56,2015-07-22,N36,male,107,anterior,-1,stri,0,256,3,H,3,15,12,715,53,deaf,4,2015-11-05 16:41:31,120,10,2015-11-05 11:38:05,456.333333333333,0.12254016370774,0.479490200278462,0.19187902611558,deaf-2
3167,72959.0292594,7282,2015-11-06,09:07:00,3,2015-11-02,pk87gr53,2015-07-22,N36,male,107,posterior,1220,ra,1,130,3,G,8,8,12,715,53,intact,4,2015-11-06 07:40:54,86.1,7,2015-11-06 07:36:41,335.484733893557,0.169152180436436,0.411534754203706,0.375635558383571,intact-2
3196,59641.9660001001,7097,2015-11-06,09:07:00,3,2015-11-02,pk87gr53,2015-07-22,N36,male,107,posterior,2340,ncl,0,104,3,H,12,24,12,715,53,intact,4,2015-11-06 07:40:54,86.1,7,2015-11-06 07:36:41,335.484733893557,0.204039065787,0.397665202955982,0.375635558383571,intact-2
3139,229722.827061219,9355,2015-11-06,09:07:00,3,2015-11-02,pk87gr53,2015-07-22,N36,male,107,anterior,3760,stri,0,199,3,G,4,4,12,715,53,intact,4,2015-11-06 07:40:54,86.1,7,2015-11-06 07:36:41,335.484733893557,0.225954249907354,0.540644746706651,0.375635558383571,intact-2
3160,96048.179361,8338,2015-11-06,09:04:00,2,2015-11-02,pk90gr56,2015-07-22,N36,male,107,posterior,1500,arco,0,190,3,H,7,19,12,715,53,deaf,4,2015-11-05 16:41:31,120,10,2015-11-05 11:38:05,456.333333333333,0.172110105596963,0.471993145549963,0.19187902611558,deaf-2
3151,213193.305351518,9619,2015-11-06,09:07:00,3,2015-11-02,pk87gr53,2015-07-22,N36,male,107,anterior,3240,stri,0,196,3,G,6,6,12,715,53,intact,4,2015-11-06 07:40:54,86.1,7,2015-11-06 07:36:41,335.484733893557,0.174754144177191,0.558477026882296,0.375635558383571,intact-2
3131,155926.769032,9387,2015-11-06,09:04:00,2,2015-11-02,pk90gr56,2015-07-22,N36,male,107,anterior,-1,stri,0,256,3,G,3,3,12,715,53,deaf,4,2015-11-05 16:41:31,120,10,2015-11-05 11:38:05,456.333333333333,0.165749511021251,0.544286173289065,0.19187902611558,deaf-2
3159,174426.10466158,9445,2015-11-06,09:04:00,2,2015-11-02,pk90gr56,2015-07-22,N36,male,107,posterior,1500,ra,1,190,3,G,7,7,12,715,53,deaf,4,2015-11-05 16:41:31,120,10,2015-11-05 11:38:05,456.333333333333,0.202892140549013,0.547070793616793,0.19187902611558,deaf-2
3124,171359.9068023,9393,2015-11-06,09:07:00,3,2015-11-02,pk87gr53,2015-07-22,N36,male,107,anterior,3020,stri,0,195,3,H,2,14,12,715,53,intact,4,2015-11-06 07:40:54,86.1,7,2015-11-06 07:36:41,335.484733893557,0.18026818180758,0.545624933062011,0.375635558383571,intact-2
3168,60449.2436430001,7079,2015-11-06,09:07:00,3,2015-11-02,pk87gr53,2015-07-22,N36,male,107,posterior,1220,arco,0,130,3,H,8,20,12,715,53,intact,4,2015-11-06 07:40:54,86.1,7,2015-11-06 07:36:41,335.484733893557,0.161017783465941,0.39595159044661,0.375635558383571,intact-2
3152,201518.944467898,9545,2015-11-06,09:07:00,3,2015-11-02,pk87gr53,2015-07-22,N36,male,107,anterior,3240,stri,0,196,3,H,6,18,12,715,53,intact,4,2015-11-06 07:40:54,86.1,7,2015-11-06 07:36:41,335.484733893557,0.182282202744294,0.554621398736211,0.375635558383571,intact-2
3265,170812.879222,9553,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,posterior,1520,ra,1,122,4,A,10,10,13,716,53,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.203940506426084,0.545089429152833,0.150171922998951,intact-1
3198,288037.66639372,10294,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,anterior,2500,nido,0,170,4,B,1,13,13,716,53,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.137915497870732,0.605440719717254,1.07603347976985,deaf-3
3222,452456.159563252,10581,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,anterior,2440,stri,0,190,4,B,4,16,13,716,53,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.176075090877303,0.637249651922459,0.150171922998951,intact-1
3266,177877.34428372,9718,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,posterior,1520,arco,0,122,4,B,10,22,13,716,53,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.151017414363614,0.556977615936596,0.150171922998951,intact-1
3214,345235.114344441,10470,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,anterior,2540,nido,0,135,4,B,3,15,13,716,53,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.115992150105638,0.626111170611545,1.07603347976985,deaf-3
3253,231547.245538538,10101,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,posterior,1200,ra,1,103,4,A,8,8,13,716,53,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.205328367220252,0.589589804005569,0.150171922998951,intact-1
3274,74288.4488803,8261,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,posterior,2320,ncl,0,127,4,B,12,24,13,716,53,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.146074695859041,0.463264431830352,0.150171922998951,intact-1
3246,83876.8393624,8432,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,posterior,1100,arco,0,130,4,B,7,19,13,716,53,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.170900556578973,0.471886044768127,1.07603347976985,deaf-3
3230,268873.9871405,10235,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,anterior,2340,nido,0,115,4,B,5,17,13,716,53,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.145564319587657,0.600835386098319,1.07603347976985,deaf-3
3213,328061.5204567,10382,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,anterior,2540,lman,1,135,4,A,3,3,13,716,53,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.160262670211909,0.616632751419085,1.07603347976985,deaf-3
3245,182967.298483861,9848,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,posterior,1100,ra,1,130,4,A,7,7,13,716,53,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.202700419004826,0.568919353111278,1.07603347976985,deaf-3
3273,117713.44069763,8878,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,posterior,2320,hvc,1,127,4,A,12,12,13,716,53,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.135866253516744,0.499143193745314,0.150171922998951,intact-1
3206,180941.2587803,9795,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,anterior,1940,nido,0,93,4,B,2,14,13,716,53,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.159290469211853,0.565545678483453,0.150171922998951,intact-1
3238,209429.63343072,9930,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,anterior,2440,nido,0,115,4,B,6,18,13,716,53,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.190025231000034,0.57459569454857,0.150171922998951,intact-1
3229,253102.106631618,10217,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,anterior,2340,lman,1,115,4,A,5,5,13,716,53,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.177390432770995,0.598961122416194,1.07603347976985,deaf-3
3197,170959.523268,9748,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,anterior,2500,lman,1,170,4,A,1,1,13,716,53,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.174743235781336,0.563510763628574,1.07603347976985,deaf-3
3263,252620.286674769,10133,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,posterior,1300,ra,1,122,4,C,9,9,14,718,53,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.182089630425103,0.592160222769626,1.07603347976985,deaf-3
3267,45456.3652210798,7368,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,posterior,1520,ra,1,117,4,C,10,10,14,718,53,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.198687185639795,0.40992824247617,0.150171922998951,intact-1
3264,222722.884184029,9958,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,posterior,1300,arco,0,122,4,D,9,21,14,718,53,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.149642656905518,0.575773803148763,1.07603347976985,deaf-3
3200,286081.77850138,10189,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,anterior,2500,stri,0,154,4,D,1,13,14,718,53,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.141284378378272,0.599228874370783,1.07603347976985,deaf-3
3224,357277.143235672,10426,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,anterior,2640,stri,0,150,4,D,4,16,14,718,53,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.154903362365106,0.622148441683624,0.150171922998951,intact-1
3268,355044.3667634,10425,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,posterior,1520,arco,0,117,4,D,10,22,14,718,53,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.146389703018999,0.617596658455607,0.150171922998951,intact-1
3207,423910.7384761,10551,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,anterior,2140,lman,1,91,4,C,2,2,14,718,53,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.180870401365739,0.639445217950091,0.150171922998951,intact-1
3216,548037.203237357,10673,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,anterior,2540,stri,0,152,4,D,3,15,14,718,53,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.128953033706188,0.652672164506801,1.07603347976985,deaf-3
3255,397394.210674231,10466,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,posterior,1200,ra,1,122,4,C,8,8,14,718,53,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.186454908638418,0.628788690157438,0.150171922998951,intact-1
3276,350284.10236464,10436,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,posterior,2020,ncl,0,128,4,D,12,24,14,718,53,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.179105072168234,0.621934240119953,0.150171922998951,intact-1
3223,158495.439686729,9536,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,anterior,2640,x,1,150,4,C,4,4,14,718,53,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.194988989841047,0.549266359644425,0.150171922998951,intact-1
3248,146076.694826069,9476,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,posterior,1100,arco,0,118,4,D,7,19,14,718,53,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.147222820700651,0.540805397879405,1.07603347976985,deaf-3
3239,433388.116665641,10597,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,anterior,2340,lman,1,124,4,C,6,6,14,718,53,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.172391690293488,0.643354396487094,0.150171922998951,intact-1
3232,683467.86853316,10748,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,anterior,2640,nido,0,185,4,D,5,17,14,718,53,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.129914490700649,0.661240227053657,1.07603347976985,deaf-3
3247,98366.9067919895,9134,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,posterior,1100,ra,1,118,4,C,7,7,14,718,53,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.18925913169929,0.516761272357288,1.07603347976985,deaf-3
3208,103389.43651467,9083,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,anterior,2140,nido,0,91,4,D,2,14,14,718,53,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.161876744361469,0.516118667666274,0.150171922998951,intact-1
3256,249964.6677943,10087,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,posterior,1200,arco,0,122,4,D,8,20,14,718,53,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.170319142876377,0.588143943450787,0.150171922998951,intact-1
3240,371211.14532836,10507,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,anterior,2340,nido,0,124,4,D,6,18,14,718,53,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.142934732428484,0.63023455071222,0.150171922998951,intact-1
3199,355492.92309652,10475,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,anterior,2500,x,1,154,4,C,1,1,14,718,53,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.177626226310407,0.624611759665846,1.07603347976985,deaf-3
3269,197182.4741776,9932,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,posterior,2120,hvc,1,95,4,E,10,10,15,701,54,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.133291950754731,0.576202206276106,0.150171922998951,intact-1
3202,86356.8318368,8564,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,anterior,2500,nido,0,124,4,F,1,13,15,701,54,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.174580313082899,0.482917425297205,1.07603347976985,deaf-3
3226,112107.71426355,9201,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,anterior,2640,stri,0,149,4,F,4,16,15,701,54,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.164505844845909,0.526293241940666,0.150171922998951,intact-1
3270,155793.30292894,9576,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,posterior,2120,ncl,0,95,4,F,10,22,15,701,54,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.147781852404751,0.548248902216986,0.150171922998951,intact-1
3209,504924.542896028,10689,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,anterior,2040,lman,1,97,4,E,2,2,15,701,54,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.19594044890874,0.656367141480133,0.150171922998951,intact-1
3218,464976.35139124,10641,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,anterior,2740,nido,0,156,4,F,3,15,15,701,54,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.125406336945628,0.649244939488058,1.07603347976985,deaf-3
3257,422335.30847766,10489,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,posterior,1320,ra,1,135,4,E,8,8,15,701,54,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.207225813245011,0.62948484523937,0.150171922998951,intact-1
3278,68379.0791356,8040,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,posterior,1920,ncl,0,94,4,F,12,24,15,701,54,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.174971757312245,0.449127128628039,0.150171922998951,intact-1
3225,424053.8353688,10539,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,anterior,2640,x,1,160,4,E,4,4,15,701,54,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.197823880145701,0.631948163221592,0.150171922998951,intact-1
3250,94726.7169074999,8725,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,posterior,1200,arco,0,121,4,F,7,19,15,701,54,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.146440427886389,0.490360929634786,1.07603347976985,deaf-3
3241,554495.299954899,10684,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,anterior,2340,x,1,180,4,E,6,6,15,701,54,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.185492281802506,0.659098211416943,0.150171922998951,intact-1
3234,390079.564978459,10481,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,anterior,2640,stri,0,159,4,F,5,17,15,701,54,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.162088623414098,0.625307914747778,1.07603347976985,deaf-3
3249,250472.37622064,10097,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,posterior,1200,ra,1,121,4,E,7,7,15,701,54,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.274740575381708,0.586965834850594,1.07603347976985,deaf-3
3277,285169.63759204,10221,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,posterior,1920,hvc,1,94,4,E,12,12,15,701,54,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.171361998558732,0.59880047124344,0.150171922998951,intact-1
3210,262989.8060284,10269,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,anterior,2040,nido,0,97,4,F,2,14,15,701,54,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.176636216675577,0.605119417371747,0.150171922998951,intact-1
3258,299062.70120931,10253,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,posterior,1320,arco,0,135,4,F,8,20,15,701,54,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.158433077511057,0.600514083752811,0.150171922998951,intact-1
3242,380522.46322965,10460,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,anterior,2340,stri,0,180,4,F,6,18,15,701,54,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.181323717377275,0.630448752275892,0.150171922998951,intact-1
3233,594825.764978861,10722,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,anterior,2640,x,1,159,4,E,5,5,15,701,54,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.194173064372294,0.661400878226411,1.07603347976985,deaf-3
3271,151486.3930926,9455,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,posterior,2120,hvc,1,90,4,G,10,10,16,702,54,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.152901985054974,0.540109242797472,0.150171922998951,intact-1
3272,159182.498133,9499,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,posterior,2120,ncl,0,90,4,H,10,22,16,702,54,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.15837006968996,0.542144157652351,0.150171922998951,intact-1
3211,349135.754530899,10375,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,anterior,2140,lman,1,147,4,G,2,2,16,702,54,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.171628368108222,0.619042519010389,0.150171922998951,intact-1
3220,292779.54816122,10281,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,anterior,2740,stri,0,196,4,H,3,15,16,702,54,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.129999912615675,0.611224161936382,1.07603347976985,deaf-3
3259,200101.2611544,9685,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,posterior,1320,ra,1,155,4,G,8,8,16,702,54,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.183151294772409,0.558048623754953,0.150171922998951,intact-1
3243,114005.9388033,8812,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,anterior,2540,x,1,175,4,G,6,6,16,702,54,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.237622181051556,0.492610046053336,0.150171922998951,intact-1
3219,407801.8146449,10493,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,anterior,2740,x,1,196,4,G,3,3,16,702,54,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.173665140855054,0.63098425618507,1.07603347976985,deaf-3
3251,245074.5966132,9964,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,posterior,1200,ra,1,137,4,G,7,7,16,702,54,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.217456254071876,0.583270857877263,1.07603347976985,deaf-3
3279,200375.1500692,9820,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,posterior,2340,hvc,1,123,4,G,12,12,16,702,54,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.17294911486862,0.566348934347221,0.150171922998951,intact-1
3212,212967.1700347,9886,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,anterior,2140,nido,0,147,4,H,2,14,16,702,54,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.157907619050268,0.574970547284995,0.150171922998951,intact-1
3260,265021.8791565,10046,2015-12-11,09:08:00,3,2015-12-07,wh21pk76,2015-07-26,N216,male,138,posterior,1320,arco,0,155,4,H,8,20,16,702,54,intact,4,2015-12-11 09:09:52,0,77,2015-12-11 07:04:50,426,0.200590354929724,0.58434186569562,0.150171922998951,intact-1
